Date,Close,Volume,Capital Gains,RSI,MFI,EMA,SO,MACD,Next Day Price
2019-12-16,56500.0,968130,0.0,49.31506849315068,50.91653674505603,56309.29137120198,76.19047619047619,56601.30952913838,55400.0
2019-12-17,55400.0,2211360,0.0,39.24050632911393,40.84170225385459,56188.052521708385,50.0,56339.69048080882,55500.0
2019-12-18,55500.0,1022490,0.0,40.50632911392405,46.66834021355389,56096.3121854806,52.38095238095239,56266.231750034305,55800.0
2019-12-19,55800.0,817820,0.0,46.05263157894736,51.50402013323195,56056.80389408319,59.523809523809526,56225.12307225196,56500.0
2019-12-20,56500.0,777100,0.0,64.61538461538461,60.789928326835465,56115.89670820544,76.19047619047619,56263.99555150726,56100.0
2019-12-23,56100.0,766000,0.0,61.76470588235294,64.21868670133648,56113.77714711138,60.0,56158.962811306286,56400.0
2019-12-24,56400.0,692100,0.0,58.064516129032256,63.6582379204621,56151.940194163195,60.71428571428571,56175.323325354344,57400.0
2019-12-26,57400.0,1124500,0.0,68.65671641791045,71.79045341484463,56318.34816827477,79.41176470588235,56311.835770862665,57600.0
2019-12-27,57600.0,1004860,0.0,69.11764705882354,72.73243191453716,56489.23507917147,84.84848484848484,56343.36877919208,58600.0
2019-12-30,58600.0,2881060,0.0,72.0,76.4843058880613,56770.67040194861,92.6829268292683,56514.530719744245,58300.0
2019-12-31,58300.0,689030,0.0,68.42105263157895,72.09175802330788,56974.58101502214,84.61538461538461,56507.704401556126,58600.0
2020-01-02,58600.0,896720,0.0,65.21739130434783,72.18785312966118,57191.30354635252,90.0,56605.62159245976,57600.0
2020-01-03,57600.0,2047880,0.0,54.054054054054056,62.16086424112907,57245.796406838854,63.41463414634146,56513.76093568735,57000.0
2020-01-06,57000.0,1091660,0.0,49.36708860759494,54.419725720224456,57213.02355259367,48.78048780487805,56488.315033151266,58100.0
2020-01-07,58100.0,837240,0.0,59.523809523809526,59.80092002144524,57331.287078914516,75.60975609756098,56719.65080650887,56800.0
2020-01-08,56800.0,1814290,0.0,58.13953488372093,61.03069870042535,57260.44880172592,43.90243902439025,56597.252921196574,57600.0
2020-01-09,57600.0,967050,0.0,61.29032258064516,60.98217189711826,57305.72229482913,59.45945945945946,56804.73030948147,57500.0
2020-01-10,57500.0,1018650,0.0,59.34065934065934,55.3886594898986,57331.62598885191,51.515151515151516,56874.98849043951,57100.0
2020-01-13,57100.0,786760,0.0,53.409090909090914,50.74560837716421,57300.74252367166,35.483870967741936,56899.26780282534,57000.0
2020-01-14,57000.0,721680,0.0,55.294117647058826,50.84886278186119,57260.64352051544,30.0,56970.53209578197,57000.0
2020-01-15,57000.0,940870,0.0,53.65853658536585,51.588826446019056,57225.89105111339,8.695652173913043,57051.90559412216,58000.0
2020-01-16,58000.0,1942970,0.0,53.65853658536585,53.841716946819034,57329.105577631606,52.17391304347826,57268.651514905876,57600.0
2020-01-17,57600.0,1388810,0.0,50.0,47.143238903744695,57365.224833947395,34.78260869565217,57260.831312918424,55500.0
2020-01-21,55500.0,4351820,0.0,33.684210526315795,28.840487616152046,57116.52818942108,0.0,56985.387137862635,56500.0
2020-01-22,56500.0,3165650,0.0,41.17647058823529,39.80803263569675,57034.324430831606,40.909090909090914,57163.05774170317,56500.0
2020-01-23,56500.0,0,0.0,39.39393939393939,37.1782036922404,56963.08117338739,40.909090909090914,57157.76115392053,56500.0
2020-01-24,56500.0,0,0.0,43.82022471910113,41.25988282053429,56901.337016935744,51.42857142857142,57142.781888953345,56500.0
2020-01-27,56500.0,0,0.0,46.98795180722891,43.78246674573572,56847.825414677645,51.42857142857142,57125.0776370929,56500.0
2020-01-28,56500.0,0,0.0,38.888888888888886,40.98625232705942,56801.44869272063,51.42857142857142,57094.62284103607,56500.0
2020-01-29,56500.0,0,0.0,47.45762711864407,45.876806542494585,56761.25553369122,51.42857142857142,57065.39535112015,54700.0
2020-01-30,54700.0,2638460,0.0,28.985507246376812,35.80492597788097,56486.421462532395,18.6046511627907,56759.6759709708,52000.0
2020-01-31,52000.0,4118150,0.0,21.05263157894737,30.688577414137058,55888.231934194744,0.0,56314.27473039693,51500.0
2020-02-03,51500.0,3602970,0.0,20.83333333333333,27.297818391053084,55303.13434296878,27.173913043478258,56181.59365523289,51800.0
2020-02-04,51800.0,1651440,0.0,23.469387755102034,32.942687234968986,54836.049763906274,30.434782608695656,56129.38116786851,52000.0
2020-02-05,52000.0,1648620,0.0,25.0,34.581980114836085,54457.90979538544,32.608695652173914,56023.18590104161,53600.0
2020-02-06,53600.0,1708550,0.0,29.245283018867923,33.50284474743056,54343.52182266738,50.54945054945055,56086.59444756939,53300.0
2020-02-07,53300.0,1218660,0.0,29.52380952380952,33.893750910780696,54204.385579645066,47.77777777777778,55835.65963233791,52600.0
2020-02-10,52600.0,738090,0.0,34.06593406593406,40.315003506834344,53990.46750235906,48.0,55534.23834802619,53600.0
2020-02-11,53600.0,1085380,0.0,34.06593406593406,32.989378892226924,53938.405168711186,61.33333333333333,55483.78434606714,54100.0
2020-02-12,54100.0,1104870,0.0,37.5,36.88302114188088,53959.951146216365,68.0,55348.22421103597,54300.0
2020-02-13,54300.0,1030570,0.0,38.775510204081634,40.12793345454802,54005.29099338752,70.66666666666667,55168.34987178674,54500.0
2020-02-14,54500.0,884240,0.0,39.99999999999999,42.66484124434536,54071.25219426918,73.33333333333333,54993.79211110406,48695.69921875
2020-02-18,48695.69921875,2025081,0.0,25.309566398189176,39.2829195942914,53354.51179753329,15.925500747786728,53925.08582354714,48434.80078125
2020-02-19,48434.80078125,783437,0.0,24.898539666607576,38.10661811169525,52698.55032869551,14.184537577384479,53695.409154713074,48521.69921875
2020-02-20,48521.69921875,897931,0.0,28.475965920704652,45.13352770096335,52141.636847369446,16.977332100840677,53486.60031906731,47565.19921875
2020-02-21,47565.19921875,1676746,0.0,32.41358435665644,51.16678774560483,51531.44516355352,4.6481264349694555,53117.18953867777,45652.19921875
2020-02-24,45652.19921875,2601288,0.0,29.147166661698506,54.55077066590199,50747.54570424638,0.0,52606.300132739496,54000.0
2020-02-25,54000.0,1407720,0.0,54.98427722493286,54.05866552681913,51181.20627701353,92.26331329652363,53624.39409073534,47826.1015625
2020-02-26,47826.1015625,3704460,0.0,42.558117442280945,41.21176277610619,50733.858981745056,24.026859082209636,52435.49186865465,48695.69921875
2020-02-27,48695.69921875,3366096,0.0,41.02200468786135,45.02314092972795,50462.10434667905,33.63800854575763,52341.934165941675,47913.0
2020-02-28,47913.0,2452030,0.0,40.309615170569984,42.99557154897313,50122.223767121846,24.987296205008384,51978.70031577792,48434.80078125
2020-03-02,48434.80078125,2055119,0.0,42.45910179174046,48.94796587238405,49897.23403567226,30.75445215666618,51807.04470943809,48608.69921875
2020-03-03,48608.69921875,1372870,0.0,40.684845283368794,49.32679609194525,49725.429393415965,32.67644891261127,51562.816625783846,55500.0
2020-03-04,55500.0,1660790,0.0,52.10953973421683,50.600944808475965,50495.372140960506,100.0,52308.73594764114,47478.30078125
2020-03-05,47478.30078125,1490917,0.0,41.681725589136576,45.656791837145775,50093.09595966577,18.5432423244879,50802.324201497315,46956.5
2020-03-06,46956.5,1500784,0.0,40.873199817004235,41.21170868348571,49674.88316504367,13.244589428873912,50470.762580533796,43739.1015625
2020-03-09,43739.1015625,5445411,0.0,43.60260568648534,37.15031955992496,48883.44561803785,0.0,49757.1358597265,44956.5
2020-03-10,44956.5,2334891,0.0,45.61879305029267,42.38976844619026,48359.85286896613,10.351236718602093,49725.56920125949,44173.8984375
2020-03-11,44173.8984375,3166306,0.0,44.61791201850409,37.15630353055366,47801.725611437316,9.07476769156665,49377.390421473516,41826.1015625
2020-03-12,41826.1015625,4578920,0.0,43.13220682644737,34.754307831905294,47004.975738245674,4.841492103828123,48800.56643602357,41869.6015625
2020-03-13,41869.6015625,3357011,0.0,45.26146930002485,42.344039041147866,46320.25918147958,15.839395055448508,48598.4291794496,41391.30078125
2020-03-16,41391.30078125,2183804,0.0,30.32576980770274,37.69075642146073,45663.064728115634,12.886137065226855,48230.8677324327,42173.8984375
2020-03-17,42173.8984375,2845847,0.0,39.39644250955443,45.878688273144625,45197.842556033545,17.718269631284734,48035.62739501806,42087.0
2020-03-18,42087.0,1889220,0.0,37.226946168454546,38.19035347216454,44783.06354856241,17.18171707911461,47682.66065641149,41478.30078125
2020-03-19,41478.30078125,1491078,0.0,37.47903078960373,39.543424746025174,44342.42851292075,13.42331671289084,47242.54543781357,41478.30078125
2020-03-20,41478.30078125,1485064,0.0,36.18310513931535,38.058066096632636,43960.54481536465,13.42331671289084,46880.29169497662,38608.69921875
2020-03-23,38608.69921875,3250693,0.0,32.059300738820426,32.39049039258717,43246.965402482696,0.0,46068.55556489988,38695.69921875
2020-03-24,38695.69921875,2520225,0.0,10.113773859734849,32.61547295057767,42640.129911318334,8.06482523017956,45618.72196267017,40000.0
2020-03-25,40000.0,2451558,0.0,23.939379171758915,38.105512757056715,42288.11258980923,23.148011040807397,45329.432832057195,38434.80078125
2020-03-26,38434.80078125,2712056,0.0,22.316493370465395,37.29801360703424,41774.337682001336,7.77781271696612,44596.357927105826,37478.30078125
2020-03-27,37478.30078125,3028812,0.0,26.15912923884558,40.37421324848617,41201.53276190116,2.0843569348947293,43985.713504272964,35130.3984375
2020-03-30,35130.3984375,2481343,0.0,15.5487990270599,33.94391042919848,40392.048185314336,2.418683171849896,43167.05416030045,35739.1015625
2020-03-31,35739.1015625,1912507,0.0,20.061770160431607,40.37546292867282,39771.655302272426,10.10024834072729,42790.845968874986,36782.6015625
2020-04-01,36782.6015625,1670984,0.0,30.27216954551622,49.0592147518129,39373.114803636105,22.221707965280395,42478.95526720901,36782.6015625
2020-04-02,36782.6015625,0,0.0,30.034072971106653,43.00410631621974,39027.7130381513,22.916226025205003,42015.09582576517,38782.6015625
2020-04-03,38782.6015625,2382800,0.0,40.85366705461912,50.79283686742145,38995.03150806446,49.99937608592246,41869.55770611454,41304.30078125
2020-04-06,41304.30078125,3126838,0.0,47.28250798766895,51.166223333816205,39302.93407782253,82.2210442724438,41810.76174807705,41130.3984375
2020-04-07,41130.3984375,2833381,0.0,47.026788406987976,49.63988067930479,39546.59599244619,88.3432566476652,41374.69079364594,40739.1015625
2020-04-08,40739.1015625,1813170,0.0,47.671022067292064,49.17900243882283,39705.59673512004,82.82184444667371,40959.03207324315,40739.1015625
2020-04-09,40739.1015625,2463725,0.0,47.671022067292064,50.74016775805341,39843.3973787707,88.81475470009642,40646.37736495309,40434.80078125
2020-04-13,40434.80078125,1443664,0.0,56.86282224209622,53.67845397314064,39922.25116576794,84.21020588984571,40349.88530049407,43043.5
2020-04-14,43043.5,4682857,0.0,63.736255870418965,57.27724746827034,40338.417676998884,100.0,40543.08829558444,43565.19921875
2020-04-15,43565.19921875,2535980,0.0,61.8497103822767,57.70238449915489,40768.65521589904,93.4578697678324,40453.761327527354,43739.1015625
2020-04-16,43739.1015625,1734752,0.0,69.42667668877769,64.93975997060943,41164.71472877917,95.32692388429405,40378.13567873552,44521.69921875
2020-04-17,44521.69921875,3026374,0.0,76.12884808226245,74.2505659136603,41612.31266077528,99.10669342201155,40464.86316766453,44608.69921875
2020-04-20,44608.69921875,2575747,0.0,92.24858085776401,81.3571296661085,42011.83086850524,94.11759598586052,40532.643714493286,42869.6015625
2020-04-21,42869.6015625,4297607,0.0,78.87380932043872,70.03626261846111,42126.200294371214,75.8930759515147,40402.15896228307,44434.80078125
2020-04-22,44434.80078125,2812739,0.0,79.73022235105392,71.26567426880301,42434.013692621724,90.7217960568849,40823.847899690474,44347.80078125
2020-04-23,44347.80078125,1567921,0.0,79.19484738019987,68.10396424297942,42689.185304438826,87.36820801677328,41030.27408033938,44347.80078125
2020-04-24,44347.80078125,1623087,0.0,75.39703733229418,67.70565351678977,42910.334034680316,82.0892240067262,41273.86865174552,44087.0
2020-04-27,44087.0,1632712,0.0,66.00080770981026,61.7223771182231,43067.22283005627,76.7450396182827,41474.607996443345,44087.0
2020-04-28,44087.0,1120456,0.0,67.34770307784268,68.02135832892837,43203.19311938211,76.7450396182827,41712.87277443493,44173.8984375
2020-04-29,44173.8984375,1551614,0.0,70.9000561893362,73.03641786560723,43332.62049513116,77.04876865102831,41964.022721784575,44173.8984375
2020-04-30,44173.8984375,0,0.0,70.9000561893362,70.99996803303918,43444.79088744701,77.04876865102831,42202.008253411215,44173.8984375
2020-05-01,44173.8984375,0,0.0,73.62661123235858,74.25469593775262,43542.00522745408,73.07644129220641,42443.576080907784,43913.0
2020-05-04,43913.0,1029859,0.0,57.81208762206387,66.71551853091464,43591.47119712687,51.42760699030722,42624.47608435619,44260.8984375
2020-05-05,44260.8984375,779688,0.0,56.452062824099336,64.28207147703077,43680.72816250996,62.85847400197141,42873.10647579968,46000.0
2020-05-06,46000.0,3990672,0.0,66.25027655146778,67.57122408009099,43989.96440750863,95.45493991205547,43305.86696001596,46521.69921875
2020-05-07,46521.69921875,2335328,0.0,64.9351952543417,66.82016034546773,44327.529049007484,100.0,43530.634607534674,46695.69921875
2020-05-08,46695.69921875,4123118,0.0,65.38496979861134,69.00041473681792,44643.285071639824,78.12655516178596,43696.85239988075,46956.5
2020-05-11,46956.5,2437344,0.0,88.52441269607482,83.44448116543623,44951.71372875452,82.81283450235875,43891.89997052165,47304.30078125
2020-05-12,47304.30078125,3740280,0.0,85.10608403759727,84.18408315240924,45265.39200242059,86.79238566332182,44100.56014372293,49350.0
2020-05-13,49350.0,6853810,0.0,91.37059314209138,91.90088980680049,45810.006402097846,96.79779648370534,44567.677456591126,48700.0
2020-05-14,48700.0,2597400,0.0,82.50045359795061,83.77817892007197,46195.338881818134,86.39063505574774,44636.9940626394,48700.0
2020-05-15,48700.0,0,0.0,85.844177288036,88.00514819055084,46529.29369757572,86.39063505574774,44831.274565659005,48700.0
2020-05-18,48700.0,0,0.0,85.844177288036,87.57785422107614,46818.72120456563,86.39063505574774,45043.21822383156,49700.0
2020-05-19,49700.0,2879030,0.0,87.60327942407002,88.20354497856908,47202.891710623546,100.0,45419.64924233805,49700.0
2020-05-20,49700.0,0,0.0,87.60327942407002,88.20354497856908,47535.8394825404,100.0,45658.63597313395,49300.0
2020-05-21,49300.0,2007060,0.0,83.08059342704826,82.60813399997026,47771.060884868355,93.74579719403725,45857.948765691785,48450.0
2020-05-22,48450.0,1731720,0.0,77.21002758786133,80.5827364579063,47861.58610021924,78.71941414547142,46009.841519241905,48800.0
2020-05-26,48800.0,1615680,0.0,77.21577095853964,81.10640507468305,47986.70795352334,83.1844824301926,46352.07342040897,48000.0
2020-05-27,48000.0,2098580,0.0,63.51351351351351,73.61117000932998,47988.4802263869,58.885564506300845,46506.31329030931,48000.0
2020-05-28,48000.0,1194380,0.0,60.746119050796636,72.73048093442429,47990.01619620198,49.287023560792065,46765.50512937918,47950.0
2020-05-29,47950.0,1346170,0.0,59.28520080666196,65.49202761797737,47984.68070337505,47.795465430227125,46994.95645284042,48300.0
2020-06-01,48300.0,1298150,0.0,59.81588368524878,64.14878608408708,48026.72327625838,54.711621447787586,47262.66954428462,48000.0
2020-06-02,48000.0,1456730,0.0,55.118672827885746,55.29176693550662,48023.16017275726,26.08695652173913,47410.2858272689,48650.0
2020-06-03,48650.0,1893060,0.0,43.51851851851852,44.21452458375276,48106.738816389625,52.27272727272727,47664.80327252193,48400.0
2020-06-04,48400.0,1260060,0.0,47.0,47.385193957603725,48145.84030753768,40.909090909090914,47756.77394729679,48700.0
2020-06-05,48700.0,1236200,0.0,50.0,50.62859967344726,48219.72826653266,54.54545454545454,47913.50964321276,48700.0
2020-06-08,48700.0,0,0.0,50.0,50.62859967344726,48283.76449766164,54.54545454545454,48007.51391300663,48700.0
2020-06-09,48700.0,0,0.0,38.372093023255815,42.189252670342555,48339.26256464009,54.54545454545454,48079.53983571685,48800.0
2020-06-10,48800.0,1307540,0.0,39.77272727272727,46.30687517733904,48400.69422268808,68.42105263157895,48147.51785762127,46000.0
2020-06-11,46000.0,4278060,0.0,25.735294117647058,41.56190234175418,48080.60165966301,0.0,47767.76547660511,47000.0
2020-06-12,47000.0,3145450,0.0,39.568345323741006,52.917090983599046,47936.521438374606,45.45454545454545,47955.95230194666,46000.0
2020-06-15,46000.0,1207500,0.0,31.578947368421055,46.46859223739816,47678.318579924664,22.727272727272727,47812.60310613154,46600.0
2020-06-16,46600.0,1100730,0.0,40.54054054054053,54.048457286835145,47534.542769268046,40.0,47898.92269198067,46350.0
2020-06-17,46350.0,788630,0.0,39.2156862745098,49.253436185749564,47376.60373336564,33.75,47839.3441108277,46600.0
2020-06-18,46600.0,822980,0.0,41.40127388535032,54.70281200130602,47273.056568916894,40.0,47844.959340495116,47000.0
2020-06-19,47000.0,745470,0.0,41.77215189873418,53.32742711376122,47236.64902639464,50.0,47858.90920620688,47000.0
2020-06-22,47000.0,787180,0.0,43.421052631578945,59.55670993035058,47205.09582287535,50.0,47805.77686760152,47550.0
2020-06-23,47550.0,1693730,0.0,42.666666666666664,59.0316002394413,47251.08304649197,63.74999999999999,47826.645507476875,47200.0
2020-06-24,47200.0,607000,0.0,42.10526315789474,61.3269495113573,47244.271973626375,55.00000000000001,47707.50943981329,46800.0
2020-06-25,46800.0,730810,0.0,37.662337662337656,55.859617172471985,47185.03571047619,45.0,47578.897070060404,46850.0
2020-06-26,46850.0,602880,0.0,38.06451612903226,57.35175687432958,47140.3642824127,46.25,47512.766349607904,46050.0
2020-06-29,46050.0,1281220,0.0,34.50292397660819,53.563895690632236,46994.98237809101,26.25,47311.00861410464,45650.0
2020-06-30,45650.0,1594210,0.0,32.203389830508485,45.97044495360032,46815.65139434554,17.105263157894736,47161.73524333513,46200.0
2020-07-01,46200.0,866660,0.0,51.515151515151516,61.27645103609193,46733.564541766136,35.294117647058826,47167.337210890444,46150.0
2020-07-02,46150.0,539160,0.0,42.47787610619469,49.77512936810316,46655.755936197325,25.0,47080.44224943839,46800.0
2020-07-06,46800.0,1089910,0.0,57.54716981132076,58.448658389344736,46674.98847803768,46.666666666666664,47111.02217173549,47450.0
2020-07-07,47450.0,2739150,0.0,57.94392523364486,63.14466495347288,46778.32334763266,68.33333333333333,47146.27477105965,47700.0
2020-07-08,47700.0,1472610,0.0,62.61682242990654,69.8546701354739,46901.2135679483,76.66666666666667,47134.07702380725,48350.0
2020-07-09,48350.0,2298900,0.0,65.21739130434783,72.57853557070197,47094.38509222186,98.33333333333333,47196.53342063296,48350.0
2020-07-10,48350.0,0,0.0,62.61682242990654,71.33040304676646,47261.80041325895,98.33333333333333,47172.77340899301,48650.0
2020-07-13,48650.0,2662490,0.0,64.60176991150442,74.40005595849324,47446.89369149109,91.54929577464789,47209.93139890505,48550.0
2020-07-14,48550.0,1549540,0.0,59.61538461538462,65.43200045531876,47593.974532625616,88.73239436619718,47195.690545717705,48550.0
2020-07-15,48550.0,0,0.0,63.91752577319588,67.71244403073217,47721.44459494221,88.73239436619718,47210.04291739979,48600.0
2020-07-16,48600.0,1060530,0.0,70.0,72.43593044165053,47838.58531561658,90.14084507042254,47246.50941730205,48100.0
2020-07-17,48100.0,1313100,0.0,62.62626262626262,66.32232447241182,47873.44060686771,76.05633802816901,47212.66927277289,47400.0
2020-07-20,47400.0,2049680,0.0,63.91752577319588,63.53474880324535,47810.315192618684,56.33802816901409,47167.424480847614,47800.0
2020-07-21,47800.0,940230,0.0,72.16494845360825,70.59961426547663,47808.93983360286,63.49206349206349,47302.351216734605,47400.0
2020-07-22,47400.0,817890,0.0,62.765957446808514,66.17950986123888,47754.414522455816,48.333333333333336,47318.621054503325,47750.0
2020-07-23,47750.0,918630,0.0,66.0,69.62665540487171,47753.825919461706,54.71698113207547,47452.80491390288,45900.0
2020-07-24,45900.0,3170540,0.0,42.74193548387096,57.88510986891364,47506.649130200145,14.084507042253522,47251.76425871583,43700.0
2020-07-27,43700.0,3274350,0.0,25.80645161290323,44.230856026471685,46999.09591284012,1.8691588785046727,46990.86235755372,45700.0
2020-07-28,45700.0,1953510,0.0,39.473684210526315,45.21039958538505,46825.88312446144,39.25233644859813,47333.74737654657,44550.0
2020-07-29,44550.0,1554200,0.0,31.0,35.9617693829268,46522.432041199914,17.75700934579439,47154.497726340356,45150.0
2020-07-30,45150.0,612240,0.0,34.9056603773585,37.688191141255295,46339.44110237326,28.971962616822427,47213.62025171719,44500.0
2020-07-31,44500.0,1106250,0.0,31.05022831050229,27.177008674147004,46094.182288723496,17.142857142857142,47050.637551488246,45900.0
2020-08-03,45900.0,1392200,0.0,39.183673469387756,34.333060812714464,46068.2913168937,44.66019417475729,47171.77476684537,46550.0
2020-08-04,46550.0,1051310,0.0,42.248062015503876,37.61533003910024,46132.51914130787,57.28155339805825,47154.01035348821,47000.0
2020-08-05,47000.0,1328520,0.0,43.984962406015036,38.28713010923408,46248.183255800155,69.38775510204081,47096.11452857867,46800.0
2020-08-06,46800.0,1153660,0.0,45.00000000000001,38.64698594495232,46321.75882169347,69.56521739130434,46942.79925810151,47100.0
2020-08-07,47100.0,1283690,0.0,48.80952380952381,46.59626890337558,46425.52431213434,79.54545454545455,46877.1482459102,47200.0
2020-08-10,47200.0,1160370,0.0,47.56097560975609,47.16481660872363,46528.7877371831,81.81818181818183,46786.80625756662,47000.0
2020-08-11,47000.0,1209690,0.0,48.34710743801653,46.28412237775613,46591.61603889202,80.95238095238095,46662.676534335515,47500.0
2020-08-12,47500.0,1233230,0.0,48.97959183673469,47.08332784077878,46712.73390037309,92.85714285714286,46650.90299642412,47950.0
2020-08-13,47950.0,1709100,0.0,59.44700460829493,59.2830352290179,46877.70271365668,100.0,46653.588152456454,47800.0
2020-08-14,47800.0,1633770,0.0,73.29545454545455,63.955175841961825,47000.67568516913,90.9090909090909,46610.80417657338,47000.0
2020-08-17,47000.0,1048820,0.0,58.55263157894738,56.18659764582437,47000.585593813244,72.72727272727273,46494.47473080804,46850.0
2020-08-18,46850.0,625200,0.0,67.42424242424242,59.0657908373459,46980.50751463814,67.85714285714286,46505.85032225586,46850.0
2020-08-19,46850.0,877190,0.0,64.16666666666666,59.77041371513464,46963.10651268639,67.85714285714286,46552.68139039952,47050.0
2020-08-20,47050.0,1824430,0.0,72.97297297297297,67.53630178137549,46974.69231099488,68.91891891891892,46645.46276056847,47400.0
2020-08-21,47400.0,1260210,0.0,66.66666666666666,67.39555379320623,47031.400002862225,60.0,46761.34550360379,48450.0
2020-08-24,48450.0,3540210,0.0,69.38775510204081,71.61552195391036,47220.54666914726,93.61702127659575,46978.49943645662,48850.0
2020-08-25,48850.0,3304670,0.0,69.0721649484536,74.31251969644921,47437.80711326096,95.91836734693877,47093.97728937352,48400.0
2020-08-26,48400.0,1328990,0.0,65.68627450980392,73.58480805145831,47566.09949815951,77.55102040816327,47090.14142856816,49850.0
2020-08-27,49850.0,3724990,0.0,72.0,76.35616095954016,47870.619565071574,93.05555555555556,47379.344793647964,49900.0
2020-08-28,49900.0,4009380,0.0,71.7741935483871,78.97860378107825,48141.203623062036,73.91304347826086,47460.321043383796,49500.0
